id;name;type;ra_deg;dec_deg;mag;majax;minax;const;common
NGC4481;NGC4481;Galaxie;187.4528;64.033;14.76;1.23;0.52;Dra;
NGC4482;NGC4482;Galaxie;187.543;10.7795;13.01;1.51;0.85;Vir;
NGC4483;NGC4483;Galaxie;187.6694;9.0157;12.18;1.65;0.85;Vir;
NGC4484;NGC4484;Galaxie;187.2195;-11.6521;14.21;1.26;1.1;Vir;
NGC4485;NGC4485;Galaxie;187.6297;41.7012;12.18;2.01;1.34;CVn;
NGC4486;NGC4486;Galaxie;187.7059;12.3911;9;7.11;6.67;Vir;Virgo Galaxy
NGC4486A;NGC4486A;Galaxie;187.7405;12.2704;12.53;0.92;0.81;Vir;
NGC4486B;NGC4486B;Galaxie;187.6332;12.4902;13.38;0.38;0.37;Vir;
NGC4487;NGC4487;Galaxie;187.7686;-8.0539;11.45;3.46;1.9;Vir;
NGC4488;NGC4488;Galaxie;187.714;8.36;12.02;2.75;0.76;Vir;
NGC4489;NGC4489;Galaxie;187.7177;16.7589;12.68;1.72;1.56;Com;
NGC4490;NGC4490;Galaxie;187.651;41.6439;9.72;6.71;1.65;CVn;
NGC4491;NGC4491;Galaxie;187.738;11.4835;12.43;1.64;0.86;Vir;
NGC4492;NGC4492;Galaxie;187.7488;8.0779;11.99;2.11;1.86;Vir;
NGC4493;NGC4493;Galaxie;187.7849;0.6137;14.72;1.52;0.74;Vir;
NGC4494;NGC4494;Galaxie;187.8504;25.7752;9.8;4.35;4.13;Com;
NGC4495;NGC4495;Galaxie;187.8453;29.1365;13.46;1.34;0.57;Com;
NGC4496;NGC4496;Galaxie;187.9167;3.9328;;3.5;3.5;Vir;
NGC4496A;NGC4496A;Galaxie;187.9134;3.9395;11.59;3.37;2.78;Vir;
NGC4496B;NGC4496B;Galaxie;187.9203;3.9263;14.52;1.05;0.91;Vir;
NGC4497;NGC4497;Galaxie;187.8855;11.6247;12.46;2;1.03;Vir;
NGC4498;NGC4498;Galaxie;187.9148;16.8528;12.76;2.88;1.53;Com;
NGC4499;NGC4499;Galaxie;188.0206;-39.9825;13.14;2.01;1.29;Cen;
NGC4500;NGC4500;Galaxie;187.8423;57.9646;12.52;1.53;1.06;UMa;
NGC4501;NGC4501;Galaxie;187.9965;14.4204;10.33;8.65;4.38;Com;
NGC4502;NGC4502;Galaxie;188.014;16.6877;14.56;1.04;0.54;Com;
NGC4503;NGC4503;Galaxie;188.026;11.1764;10.97;3.48;1.58;Vir;
NGC4504;NGC4504;Galaxie;188.0727;-7.5634;11.61;3.18;1.97;Vir;
NGC4506;NGC4506;Galaxie;188.0439;13.4196;13.56;1.63;1.11;Com;
NGC4507;NGC4507;Galaxie;188.9026;-39.9093;13.13;1.39;1.19;Cen;
NGC4508;NGC4508;Autre;188.0726;5.82;;;;Vir;
NGC4509;NGC4509;Galaxie;188.2783;32.0916;14.08;0.67;0.37;CVn;
NGC4510;NGC4510;Galaxie;187.9467;64.2338;14.07;1.46;0.84;Dra;
NGC4511;NGC4511;Galaxie;188.0338;56.4712;14.52;0.92;0.57;UMa;
NGC4512;NGC4512;Galaxie;188.1985;63.9392;12.97;2.57;0.5;Dra;
NGC4513;NGC4513;Galaxie;188.0063;66.3326;13.99;2.06;1.35;Dra;
NGC4514;NGC4514;Galaxie;188.179;29.7124;13.98;1;0.8;Com;
NGC4515;NGC4515;Galaxie;188.2707;16.2655;12.65;1.35;1.06;Com;
NGC4516;NGC4516;Galaxie;188.2814;14.5749;13.53;1.75;0.97;Com;
NGC4517;NGC4517;Galaxie;188.19;0.115;10.48;9.02;1.42;Vir;
NGC4517A;NGC4517A;Galaxie;188.1173;0.3897;12.24;2.05;0.98;Vir;
NGC4518;NGC4518;Galaxie;188.299;7.8516;14.53;1.18;0.58;Vir;
NGC4519;NGC4519;Galaxie;188.376;8.6547;12;2.33;1.77;Vir;
NGC4519A;NGC4519A;Galaxie;188.353;8.6907;15.71;0.58;0.3;Vir;
NGC4520;NGC4520;Galaxie;188.4579;-7.3756;14.65;0.79;0.46;Vir;
NGC4522;NGC4522;Galaxie;188.4155;9.175;12.93;3.51;0.91;Vir;
NGC4523;NGC4523;Galaxie;188.45;15.1683;13.61;1.24;1.15;Com;
NGC4524;NGC4524;Galaxie;188.4766;-12.0276;14.23;1.25;0.7;Crv;
NGC4525;NGC4525;Galaxie;188.4631;30.2775;12.98;2;1.03;Com;
NGC4526;NGC4526;Galaxie;188.5129;7.6995;9.59;6.95;2.47;Vir;
NGC4527;NGC4527;Galaxie;188.5351;2.6537;10.5;6.3;1.72;Vir;
NGC4528;NGC4528;Galaxie;188.5253;11.3212;11.97;1.6;0.86;Vir;
NGC4529;NGC4529;Galaxie;188.2152;20.1835;15.09;1.11;0.25;Com;
NGC4530;NGC4530;Autre;188.4488;41.3535;;;;CVn;
NGC4531;NGC4531;Galaxie;188.5662;13.0753;12.36;3.03;1.97;Vir;
NGC4532;NGC4532;Galaxie;188.5805;6.4677;11.92;2.49;0.88;Vir;
NGC4533;NGC4533;Galaxie;188.5917;2.3254;14.25;1.82;0.43;Vir;
NGC4534;NGC4534;Galaxie;188.5226;35.5183;13.15;2.78;1.64;CVn;
NGC4535;NGC4535;Galaxie;188.5846;8.1978;9.89;8.15;7.48;Vir;
NGC4536;NGC4536;Galaxie;188.6127;2.1881;10.48;7.08;2.55;Vir;
NGC4537;NGC4537;Galaxie;188.7038;50.8052;15.2;1.34;0.76;CVn;
NGC4538;NGC4538;Galaxie;188.6704;3.3237;14.55;0.71;0.4;Vir;
NGC4539;NGC4539;Galaxie;188.6448;18.2027;12.05;2.74;1.08;Com;
NGC4540;NGC4540;Galaxie;188.712;15.5517;12.31;2.19;1.83;Com;
NGC4541;NGC4541;Galaxie;188.7944;-0.2211;13.94;1.63;0.64;Vir;
NGC4543;NGC4543;Galaxie;188.8343;6.1151;14.27;1.02;0.63;Vir;
NGC4544;NGC4544;Galaxie;188.9024;3.0345;13.84;1.93;0.6;Vir;
NGC4545;NGC4545;Galaxie;188.6423;63.5251;13.14;2.43;1.37;Dra;
NGC4546;NGC4546;Galaxie;188.873;-3.7932;10.57;3.16;1.76;Vir;
NGC4547;NGC4547;Galaxie;188.716;58.9168;15.01;1.19;0.92;UMa;
NGC4548;NGC4548;Galaxie;188.8602;14.4963;10.96;5.55;4.52;Com;
NGC4549;NGC4549;Galaxie;188.8386;58.9497;15.95;0.6;0.27;UMa;
NGC4550;NGC4550;Galaxie;188.8774;12.2208;12.03;3.16;0.71;Vir;
NGC4551;NGC4551;Galaxie;188.9081;12.264;11.98;1.71;1.26;Vir;
NGC4552;NGC4552;Galaxie;188.9159;12.5563;10.08;8.13;8;Vir;
NGC4553;NGC4553;Galaxie;189.0317;-39.4387;12.2;2.59;1.34;Cen;
NGC4554;NGC4554;Autre;188.998;11.2654;;;;Vir;
NGC4555;NGC4555;Galaxie;188.9216;26.5231;13.4;1.4;1.04;Com;
NGC4556;NGC4556;Galaxie;188.9411;26.9089;14.24;1.31;0.87;Com;
NGC4557;NGC4557;Autre;188.9573;27.0538;;;;Com;
NGC4558;NGC4558;Galaxie;188.9694;26.9921;14.93;0.73;0.31;Com;
NGC4559;NGC4559;Galaxie;188.9902;27.96;9.92;10.57;4.82;Com;
NGC4559A;NGC4559A;Galaxie;189.2227;27.862;14.49;0.4;0.21;Com;
NGC4559B;NGC4559B;Galaxie;189.2247;27.7491;15.33;0.62;0.25;Com;
NGC4559C;NGC4559C;Nebuleuse;188.9672;27.9321;;;;Com;
NGC4561;NGC4561;Galaxie;189.0342;19.3229;12.61;1.32;1.12;Com;
NGC4562;NGC4562;Galaxie;188.895;25.85;14.37;1.93;0.64;Com;
NGC4563;NGC4563;Galaxie;189.0537;26.9414;15.55;0.56;0.4;Com;
NGC4564;NGC4564;Galaxie;189.1124;11.4393;11.26;3.13;1.68;Vir;
NGC4565;NGC4565;Galaxie;189.0866;25.9877;10.86;16.75;2.89;Com;Needle Galaxy
NGC4565B;NGC4565B;Galaxie;188.9237;26.2222;15.11;0.8;0.45;Com;
NGC4565C;NGC4565C;Galaxie;188.9226;26.2858;16.43;0.96;0.14;Com;
NGC4566;NGC4566;Galaxie;189.0005;54.221;13.23;1.08;0.75;UMa;
NGC4567;NGC4567;Galaxie;189.1363;11.258;11.32;2.74;2.15;Vir;Butterfly Galaxies
NGC4568;NGC4568;Galaxie;189.1427;11.2389;10.8;4.31;1.87;Vir;Butterfly Galaxies
NGC4569;NGC4569;Galaxie;189.2075;13.1629;9.54;9.12;3.82;Vir;
NGC4570;NGC4570;Galaxie;189.2225;7.2466;11.11;3.88;0.94;Vir;
NGC4571;NGC4571;Galaxie;189.2349;14.2174;11.29;3.56;3.31;Com;
NGC4572;NGC4572;Galaxie;188.9388;74.2456;14.82;1.47;0.42;Dra;
NGC4573;NGC4573;Galaxie;189.4325;-43.6211;12.92;2.49;1.89;Cen;
NGC4574;NGC4574;Galaxie;189.4313;-35.5176;12.99;1.83;1.14;Cen;
NGC4575;NGC4575;Galaxie;189.463;-40.5374;12.6;2.06;1.24;Cen;
NGC4576;NGC4576;Galaxie;189.3898;4.3677;13.49;1.22;0.66;Vir;
NGC4577;NGC4577;Galaxie;189.8018;6.0123;13.84;1.42;0.78;Vir;
NGC4578;NGC4578;Galaxie;189.3773;9.5551;11.4;2.5;1.75;Vir;
NGC4579;NGC4579;Galaxie;189.4313;11.8182;10.3;5.01;3.84;Vir;
NGC4580;NGC4580;Galaxie;189.4516;5.3685;12.57;1.87;1.28;Vir;
NGC4581;NGC4581;Galaxie;189.5215;1.4778;12.38;1.62;1.06;Vir;
NGC4582;NGC4582;Autre;189.5425;0.1827;14.28;;;Vir;
NGC4583;NGC4583;Galaxie;189.5189;33.4588;14.47;1.51;1.51;CVn;
NGC4584;NGC4584;Galaxie;189.5745;13.1099;13.76;1.61;1.11;Vir;
NGC4585;NGC4585;Galaxie;189.5553;28.937;14.22;0.79;0.47;Com;
NGC4586;NGC4586;Galaxie;189.6183;4.3191;11.58;3.43;1.12;Vir;
NGC4587;NGC4587;Galaxie;189.6476;2.6573;13.79;1.32;0.75;Vir;
NGC4588;NGC4588;Galaxie;189.6893;6.7682;14.96;1.19;0.46;Vir;
NGC4589;NGC4589;Galaxie;189.3541;74.1919;10.74;2.93;2.31;Dra;
NGC4590;NGC4590;Amas globulaire;189.8667;-26.743;7.96;6.6;6.6;Hya;
NGC4592;NGC4592;Galaxie;189.8281;-0.532;11.88;4.1;1.17;Vir;
NGC4593;NGC4593;Galaxie;189.9143;-5.3442;11.43;2.4;2.04;Vir;
NGC4594;NGC4594;Galaxie;189.9976;-11.6231;8.59;8.45;4.91;Vir;Sombrero Galaxy
NGC4595;NGC4595;Galaxie;189.9663;15.2978;12.94;1.52;0.97;Com;
NGC4596;NGC4596;Galaxie;189.9831;10.1761;10.46;3.93;3.3;Vir;
NGC4597;NGC4597;Galaxie;190.0539;-5.7993;12.87;3.55;1.42;Vir;
NGC4598;NGC4598;Galaxie;190.0497;8.3837;13.54;1.5;1.15;Vir;
NGC4599;NGC4599;Galaxie;190.1129;1.1969;13.49;1.71;0.72;Vir;
NGC4600;NGC4600;Galaxie;190.0957;3.1178;13.27;1.42;1.01;Vir;
NGC4601;NGC4601;Galaxie;190.1947;-40.8931;13.91;1.82;0.5;Cen;
NGC4602;NGC4602;Galaxie;190.1535;-5.133;11.75;1.29;0.79;Vir;
NGC4603;NGC4603;Galaxie;190.23;-40.9764;11.67;2.6;1.84;Cen;
NGC4603A;NGC4603A;Galaxie;189.9038;-40.74;14.27;1.84;0.63;Cen;
NGC4603B;NGC4603B;Galaxie;190.1239;-41.0698;15.43;1.3;0.26;Cen;
NGC4603C;NGC4603C;Galaxie;190.1796;-40.7634;14.24;1.83;0.44;Cen;
NGC4603D;NGC4603D;Galaxie;190.5337;-40.8209;13.2;1.62;0.97;Cen;
NGC4604;NGC4604;Galaxie;190.1877;-5.3029;14.4;1.06;0.44;Vir;
NGC4605;NGC4605;Galaxie;189.9974;61.6092;10.26;5.87;2.29;UMa;
NGC4606;NGC4606;Galaxie;190.2397;11.9122;11.9;2.47;1.36;Vir;
NGC4607;NGC4607;Galaxie;190.3017;11.8866;12.79;2.86;0.58;Vir;
NGC4608;NGC4608;Galaxie;190.3054;10.1557;11.08;2.88;2.49;Vir;
NGC4609;NGC4609;Amas ouvert;190.5701;-62.9958;6.9;5.4;5.4;Cru;Coalsack Cluster
NGC4611;NGC4611;Galaxie;190.356;13.7295;14.96;1.24;0.38;Com;
NGC4612;NGC4612;Galaxie;190.3865;7.3149;12.1;2.57;1.77;Vir;
NGC4613;NGC4613;Galaxie;190.3706;26.0886;15.43;0.52;0.49;Com;
NGC4614;NGC4614;Galaxie;190.3811;26.0427;14.32;1;0.86;Com;
NGC4615;NGC4615;Galaxie;190.4055;26.0728;13.89;1.54;0.46;Com;
NGC4616;NGC4616;Galaxie;190.5685;-40.6421;13.32;1.31;1.06;Cen;
NGC4617;NGC4617;Galaxie;190.2745;50.3934;14.1;2.81;0.52;CVn;
NGC4618;NGC4618;Galaxie;190.3869;41.1508;10.78;3.56;2.29;CVn;
NGC4619;NGC4619;Galaxie;190.4356;35.0628;13.5;1.37;1.33;CVn;
NGC4620;NGC4620;Galaxie;190.4973;12.9428;13.38;1.6;1.45;Vir;
NGC4621;NGC4621;Galaxie;190.5093;11.647;9.56;4.55;3.21;Vir;
NGC4622;NGC4622;Galaxie;190.6567;-40.7442;13.01;1.81;1.56;Cen;
NGC4622A;NGC4622A;Galaxie;190.9546;-40.7146;14.68;0.7;0.58;Cen;
NGC4622B;NGC4622B;Galaxie;190.9609;-40.7175;15.27;1.15;0.77;Cen;
NGC4623;NGC4623;Galaxie;190.5445;7.6769;13.14;2.23;0.74;Vir;
NGC4625;NGC4625;Galaxie;190.4697;41.274;12.46;1.41;1.06;CVn;
NGC4626;NGC4626;Galaxie;190.6055;-7.0443;13.71;1.63;0.49;Vir;
NGC4627;NGC4627;Galaxie;190.4987;32.5736;12.48;2.36;1.66;CVn;
NGC4628;NGC4628;Galaxie;190.6052;-6.971;14.5;1.64;0.57;Vir;
NGC4629;NGC4629;Galaxie;190.6361;-1.3507;13.9;1.03;0.71;Vir;
NGC4630;NGC4630;Galaxie;190.6297;3.9603;13.04;1.66;1.21;Vir;
NGC4631;NGC4631;Galaxie;190.5334;32.5415;9.24;14.45;2.2;CVn;Whale Galaxy
NGC4632;NGC4632;Galaxie;190.6335;-0.0826;11.86;2.56;0.98;Vir;
NGC4633;NGC4633;Galaxie;190.6557;14.3572;13.12;1.77;0.75;Com;
NGC4634;NGC4634;Galaxie;190.6707;14.2958;12.33;2.47;0.6;Com;
NGC4635;NGC4635;Galaxie;190.6635;19.9453;13;1.94;1.4;Com;
NGC4636;NGC4636;Galaxie;190.7076;2.6878;9.99;6.35;4.7;Vir;
NGC4637;NGC4637;Galaxie;190.7254;11.4383;14.89;1.29;0.71;Vir;
NGC4638;NGC4638;Galaxie;190.6976;11.4425;11.12;2.31;1.5;Vir;
NGC4639;NGC4639;Galaxie;190.7183;13.2574;11.6;2.87;1.88;Vir;
NGC4640;NGC4640;Galaxie;190.7407;12.287;14.17;1.61;0.89;Vir;
NGC4641;NGC4641;Galaxie;190.7819;12.0512;13.72;1.28;1.05;Vir;
NGC4642;NGC4642;Galaxie;190.8241;-0.6442;13.81;1.55;0.53;Vir;
NGC4643;NGC4643;Galaxie;190.8339;1.9783;10.65;2.24;1.75;Vir;
NGC4644;NGC4644;Galaxie;190.6778;55.1455;13.84;1.51;0.63;UMa;
NGC4645;NGC4645;Galaxie;191.0416;-41.7499;11.83;1.97;0.89;Cen;
NGC4645A;NGC4645A;Galaxie;190.7732;-41.3589;12.39;3.03;0.97;Cen;
NGC4645B;NGC4645B;Galaxie;190.8799;-41.3625;12.99;2.16;0.89;Cen;
NGC4646;NGC4646;Galaxie;190.7172;54.856;13.31;0.63;0.28;UMa;
NGC4647;NGC4647;Galaxie;190.8846;11.5819;11.6;2.75;2.36;Vir;
NGC4648;NGC4648;Galaxie;190.435;74.4209;12.03;1.41;1.16;Dra;
NGC4649;NGC4649;Galaxie;190.9166;11.5527;8.79;6.78;5.45;Vir;
NGC4650;NGC4650;Galaxie;191.0816;-40.7318;11.8;3.05;2.04;Cen;
NGC4650A;NGC4650A;Galaxie;191.2044;-40.7143;13.58;1.46;0.33;Cen;
NGC4651;NGC4651;Galaxie;190.9276;16.3934;10.82;3.87;2.58;Com;Umbrella Galaxy
NGC4652;NGC4652;Galaxie;190.8323;58.9649;15.34;1.1;0.38;UMa;
NGC4653;NGC4653;Galaxie;190.9621;-0.5612;12.36;2.31;2.08;Vir;
NGC4654;NGC4654;Galaxie;190.9857;13.1267;10.49;4.72;2.49;Vir;
NGC4655;NGC4655;Galaxie;190.902;41.0185;14.77;0.86;0.79;CVn;
NGC4656;NGC4656;Galaxie;190.9905;32.1681;;8;8;CVn;
NGC4656 NED01;NGC4656 NED01;Galaxie;190.9903;32.1702;10.47;6.46;0.66;CVn;
NGC4657;NGC4657;Galaxie;191.0296;32.2088;14.5;1.86;0.63;CVn;
NGC4658;NGC4658;Galaxie;191.1575;-10.0831;12.43;1.38;0.86;Vir;
NGC4659;NGC4659;Galaxie;191.1225;13.4986;12.96;1.75;1.24;Com;
NGC4660;NGC4660;Galaxie;191.1332;11.1905;11.27;2.09;1.57;Vir;
NGC4661;NGC4661;Galaxie;191.3123;-40.8243;14.65;1.17;0.41;Cen;
NGC4662;NGC4662;Galaxie;191.1092;37.1212;12.78;1.83;1.48;CVn;
NGC4663;NGC4663;Galaxie;191.196;-10.1978;14.01;1.07;0.85;Vir;
NGC4664;NGC4664;Galaxie;191.275;3.0558;10.5;4.52;4.52;Vir;
NGC4666;NGC4666;Galaxie;191.2858;-0.4619;10.75;4.97;1.97;Vir;
NGC4668;NGC4668;Galaxie;191.3833;-0.5357;13.1;1.59;0.92;Vir;
NGC4669;NGC4669;Galaxie;191.1947;54.8757;13.18;1.53;0.38;UMa;
NGC4670;NGC4670;Galaxie;191.3211;27.1254;12.76;0.97;0.83;Com;
NGC4671;NGC4671;Galaxie;191.4485;-7.0697;13.52;1.69;1.26;Vir;
NGC4672;NGC4672;Galaxie;191.5656;-41.706;14.25;2.06;0.5;Cen;
NGC4673;NGC4673;Galaxie;191.3945;27.0608;14.78;1.07;0.84;Com;
NGC4674;NGC4674;Galaxie;191.5145;-8.6554;13.96;1.79;0.7;Vir;
NGC4675;NGC4675;Galaxie;191.3829;54.7376;14.84;1.34;0.43;UMa;
NGC4676;NGC4676;Galaxie;191.5446;30.7272;;3;3;Com;Mice Galaxy
NGC4676A;NGC4676A;Galaxie;191.5421;30.7319;14.53;2.16;1.26;Com;
NGC4676B;NGC4676B;Galaxie;191.5468;30.7227;14.33;0.98;0.66;Com;
NGC4677;NGC4677;Galaxie;191.738;-41.5825;12.81;1.49;0.84;Cen;
NGC4678;NGC4678;Galaxie;192.4244;-4.5797;14.26;0.97;0.51;Vir;
NGC4679;NGC4679;Galaxie;191.876;-39.5709;13.52;2.43;0.88;Cen;
NGC4680;NGC4680;Galaxie;191.728;-11.6371;13.23;1.36;0.76;Vir;
NGC4681;NGC4681;Galaxie;191.87;-43.3348;13.44;1.4;1.17;Cen;
NGC4682;NGC4682;Galaxie;191.8145;-10.0634;13.12;2.58;1.19;Vir;
NGC4683;NGC4683;Galaxie;191.9265;-41.5283;12.84;1.44;1.33;Cen;
NGC4684;NGC4684;Galaxie;191.823;-2.7274;11.55;2.97;0.96;Vir;
NGC4685;NGC4685;Galaxie;191.7977;19.4644;13.63;1.59;0.87;Com;
NGC4686;NGC4686;Galaxie;191.6662;54.5343;12.59;1.92;0.67;UMa;
NGC4687;NGC4687;Galaxie;191.849;35.3521;13.01;0.96;0.9;CVn;
NGC4688;NGC4688;Galaxie;191.9438;4.3361;12.92;3.72;3.42;Vir;
NGC4689;NGC4689;Galaxie;191.9398;13.7628;10.93;3.82;2.86;Com;
NGC4690;NGC4690;Galaxie;191.9813;-1.6561;13.57;1.6;1.14;Vir;
NGC4691;NGC4691;Galaxie;192.0568;-3.3327;10.99;3.03;2.46;Vir;
NGC4692;NGC4692;Galaxie;191.9805;27.2224;12.65;1;0.94;Com;
NGC4693;NGC4693;Galaxie;191.7882;71.1761;13.95;1;0.56;Dra;
NGC4694;NGC4694;Galaxie;192.0628;10.9836;12.52;2;1.11;Vir;
NGC4695;NGC4695;Galaxie;191.8838;54.3748;13.38;1.12;0.65;UMa;
NGC4696;NGC4696;Galaxie;192.2052;-41.3108;10.3;3.85;2.56;Cen;
NGC4696A;NGC4696A;Galaxie;191.7318;-41.4967;14.56;1.74;0.57;Cen;
NGC4696B;NGC4696B;Galaxie;191.8408;-41.2375;12.71;1.33;0.81;Cen;
NGC4696C;NGC4696C;Galaxie;192.0111;-40.8186;14.65;2.3;0.37;Cen;
NGC4696D;NGC4696D;Galaxie;192.0903;-41.714;13.98;1.38;0.54;Cen;
NGC4696E;NGC4696E;Galaxie;192.1088;-40.9365;14.55;1.41;0.71;Cen;
NGC4697;NGC4697;Galaxie;192.1495;-5.8007;9.37;7.14;4.16;Vir;
NGC4698;NGC4698;Galaxie;192.0955;8.4874;10.65;3.81;1.55;Vir;
NGC4699;NGC4699;Galaxie;192.2593;-8.6649;9.53;3.99;3.02;Vir;
NGC4700;NGC4700;Galaxie;192.284;-11.4099;12.21;2.72;0.47;Vir;
NGC4701;NGC4701;Galaxie;192.2983;3.3887;12.37;1.74;1.28;Vir;
NGC4702;NGC4702;Galaxie;192.2562;27.1791;16.04;0.58;0.33;Com;
NGC4703;NGC4703;Galaxie;192.329;-9.1084;13.58;1.7;0.41;Vir;
NGC4704;NGC4704;Galaxie;192.1935;41.9213;13.69;1.01;0.95;CVn;
NGC4705;NGC4705;Galaxie;192.354;-5.1959;12.6;3.65;1.09;Vir;
